2.255 2 BARO_RAW 0. 0.
137.151 2 IMU_ACCEL_RAW 1977 -1285 -255
137.195 2 IMU_MAG_RAW -220 -546 139
137.198 2 IMU_GYRO_RAW 50 2698 -57
137.201 2 IMU_ACCEL_RAW 1826 -1283 -163
137.247 2 BARO_RAW 0. 0.
137.250 2 IMU_MAG_RAW -220 -546 139
137.253 2 IMU_GYRO_RAW 57 2361 -46
137.257 2 IMU_ACCEL_RAW 1954 -1428 -170
137.295 2 IMU_MAG_RAW -220 -546 139
137.298 2 IMU_GYRO_RAW 99 1281 -145
137.301 2 IMU_ACCEL_RAW 1833 -1543 91
137.346 2 DL_VALUE 12 12000.
137.349 2 IMU_MAG_RAW -220 -546 139
137.352 2 IMU_GYRO_RAW 128 336 -191
137.355 2 IMU_ACCEL_RAW 1889 -1258 179
137.395 2 IMU_MAG_RAW -220 -546 139
137.398 2 IMU_GYRO_RAW 269 -199 -398
137.401 2 IMU_ACCEL_RAW 1719 -1293 408
137.445 2 IMU_MAG_RAW -220 -546 139
137.448 2 IMU_GYRO_RAW 248 548 -520
137.451 2 IMU_ACCEL_RAW 1754 -1048 605
137.495 2 IMU_MAG_RAW -220 -546 139
137.498 2 IMU_GYRO_RAW 342 1344 -740
137.501 2 IMU_ACCEL_RAW 1498 -1035 477
137.545 2 IMU_MAG_RAW -220 -546 139
137.548 2 IMU_GYRO_RAW 329 2009 -759
137.551 2 IMU_ACCEL_RAW 1703 -1130 816
137.595 2 IMU_MAG_RAW -220 -546 139
137.598 2 IMU_GYRO_RAW 470 3095 -786
137.601 2 IMU_ACCEL_RAW 1637 -1149 396
137.645 2 IMU_MAG_RAW -220 -546 139
137.648 2 IMU_GYRO_RAW 421 2760 -540
137.651 2 IMU_ACCEL_RAW 1276 -786 906
137.694 2 IMU_MAG_RAW -220 -546 139
137.697 2 IMU_GYRO_RAW 513 2587 -273
137.700 2 IMU_ACCEL_RAW 746 -223 1784
137.747 2 BARO_RAW 0. 0.
137.751 2 IMU_MAG_RAW -220 -546 139
137.754 2 IMU_GYRO_RAW 661 3245 12
137.757 2 IMU_ACCEL_RAW 946 -961 1227
137.794 2 IMU_MAG_RAW -220 -546 139
137.797 2 IMU_GYRO_RAW 343 2049 365
137.801 2 IMU_ACCEL_RAW 983 -752 1739
137.845 2 DL_VALUE 13 1.5
137.849 2 IMU_MAG_RAW -220 -546 139
137.852 2 IMU_GYRO_RAW 425 1465 261
137.854 2 DOWNLINK_STATUS 0 138 159739 9052 0 1145. 65. 76.68
137.855 2 IMU_ACCEL_RAW 791 -1126 2525
137.895 2 IMU_MAG_RAW -220 -546 139
137.897 2 IMU_GYRO_RAW -71 1842 505
137.901 2 IMU_ACCEL_RAW 364 -843 2113
137.944 2 IMU_MAG_RAW -220 -546 139
137.947 2 IMU_GYRO_RAW 21 1985 509
137.951 2 IMU_ACCEL_RAW -11 -901 1539
137.994 2 IMU_MAG_RAW -220 -546 139
137.998 2 IMU_GYRO_RAW -428 2095 603
138.001 2 IMU_ACCEL_RAW -237 -941 1847
138.044 2 IMU_MAG_RAW -220 -546 139
138.048 2 IMU_GYRO_RAW -508 2382 583
138.051 2 IMU_ACCEL_RAW -380 -981 1820
138.094 2 IMU_MAG_RAW -220 -546 139
138.098 2 IMU_GYRO_RAW -873 2593 525
138.101 2 IMU_ACCEL_RAW -670 -969 1591
138.145 2 IMU_MAG_RAW -220 -546 139
138.148 2 IMU_GYRO_RAW -892 2647 437
138.151 2 IMU_ACCEL_RAW -865 -985 1337
138.194 2 IMU_MAG_RAW -220 -546 139
138.197 2 IMU_GYRO_RAW -1094 2686 299
138.200 2 IMU_ACCEL_RAW -1014 -970 1194
138.247 2 BARO_RAW 0. 0.
138.250 2 IMU_MAG_RAW -220 -546 139
138.253 2 IMU_GYRO_RAW -1133 2895 194
138.256 2 IMU_ACCEL_RAW -1128 -975 882
138.295 2 IMU_MAG_RAW -220 -546 139
138.298 2 IMU_GYRO_RAW -1196 2854 15
138.301 2 IMU_ACCEL_RAW -1197 -946 539
138.346 2 DL_VALUE 14 0.610865
138.349 2 IMU_MAG_RAW -220 -546 139
138.352 2 IMU_GYRO_RAW -1164 2574 -143
138.355 2 IMU_ACCEL_RAW -1219 -970 362
138.395 2 IMU_MAG_RAW -220 -546 139
138.398 2 IMU_GYRO_RAW -1147 2152 -339
138.401 2 IMU_ACCEL_RAW -1183 -1059 163
138.451 2 ALIVE |215,59,16,148,212,187,92,254,242,168,16,68,167,171,91,170|
138.454 2 IMU_MAG_RAW -220 -546 139
138.457 2 IMU_GYRO_RAW -1017 1530 -493
138.460 2 IMU_ACCEL_RAW -1110 -1089 -45
138.495 2 IMU_MAG_RAW -220 -546 139
138.498 2 IMU_GYRO_RAW -827 262 -605
138.501 2 IMU_ACCEL_RAW -1971 -834 568
138.545 2 IMU_MAG_RAW -220 -546 139
138.548 2 IMU_GYRO_RAW -354 -18 -713
138.551 2 IMU_ACCEL_RAW -1298 -1547 -12
138.595 2 IMU_MAG_RAW -220 -546 139
138.598 2 IMU_GYRO_RAW -350 1366 -633
138.601 2 IMU_ACCEL_RAW -1550 -1192 -62
138.645 2 IMU_MAG_RAW -220 -546 139
138.648 2 IMU_GYRO_RAW -316 1942 -653
138.651 2 IMU_ACCEL_RAW -1178 -1238 47
138.695 2 IMU_MAG_RAW -220 -546 139
138.698 2 IMU_GYRO_RAW -265 2041 -659
138.701 2 IMU_ACCEL_RAW -1608 -1828 -661
138.747 2 BARO_RAW 0. 0.
138.750 2 IMU_MAG_RAW -220 -546 139
138.753 2 IMU_GYRO_RAW -390 1893 -467
138.757 2 IMU_ACCEL_RAW -1514 -1706 -626
138.795 2 IMU_MAG_RAW -220 -546 139
138.798 2 IMU_GYRO_RAW -402 1864 -464
138.801 2 IMU_ACCEL_RAW -1443 -1587 -849
138.846 2 DL_VALUE 15 7500.
138.849 2 IMU_MAG_RAW -220 -546 139
138.852 2 IMU_GYRO_RAW -469 2221 -339
138.854 2 DOWNLINK_STATUS 0 139 160892 9117 0 1153. 65. 76.68
138.855 2 IMU_ACCEL_RAW -1153 -1357 -795
138.871 2 ACTUATORS |1000,1500,1000,2000,2000,1500|
138.895 2 IMU_MAG_RAW -220 -546 139
138.898 2 IMU_GYRO_RAW -490 3052 -344
138.901 2 IMU_ACCEL_RAW -812 -1399 -1252
138.945 2 IMU_MAG_RAW -220 -546 139
138.948 2 IMU_GYRO_RAW -679 3699 -152
138.951 2 IMU_ACCEL_RAW -543 -1158 -1416
138.971 2 COMMANDS |0,-9600,9600,0,0,0|
138.995 2 IMU_MAG_RAW -220 -546 139
138.998 2 IMU_GYRO_RAW -665 3411 -294
139.001 2 IMU_ACCEL_RAW -328 -1422 -1833
139.045 2 IMU_MAG_RAW -220 -546 139
139.047 2 IMU_GYRO_RAW -654 2956 -205
139.050 2 IMU_ACCEL_RAW -35 -1411 -1915
139.068 2 FBW_STATUS 2 0 1 166 0
139.094 2 IMU_MAG_RAW -220 -546 139
139.097 2 IMU_GYRO_RAW -592 3616 -337
139.100 2 IMU_ACCEL_RAW 530 -1051 -1726
139.144 2 IMU_MAG_RAW -220 -546 139
139.147 2 IMU_GYRO_RAW -506 4057 -358
139.150 2 IMU_ACCEL_RAW 878 -1165 -1436
139.194 2 IMU_MAG_RAW -220 -546 139
139.197 2 IMU_GYRO_RAW -323 3679 -253
139.201 2 IMU_ACCEL_RAW 1191 -944 -1311
139.247 2 BARO_RAW 0. 0.
139.250 2 IMU_MAG_RAW -220 -546 139
139.253 2 IMU_GYRO_RAW -171 3552 -333
139.256 2 IMU_ACCEL_RAW 1243 -1160 -1362
139.294 2 IMU_MAG_RAW -220 -546 139
139.297 2 IMU_GYRO_RAW -156 3228 -290
139.301 2 IMU_ACCEL_RAW 1417 -1179 -1049
139.346 2 DL_VALUE 16 1250.
139.349 2 IMU_MAG_RAW -220 -546 139
139.352 2 IMU_GYRO_RAW 112 2823 -223
139.355 2 IMU_ACCEL_RAW 1509 -1309 -1007
139.394 2 IMU_MAG_RAW -220 -546 139
139.397 2 IMU_GYRO_RAW 164 2194 -102
139.401 2 IMU_ACCEL_RAW 1472 -1246 -805
139.444 2 IMU_MAG_RAW -220 -546 139
139.448 2 IMU_GYRO_RAW 315 1354 -52
139.451 2 IMU_ACCEL_RAW 1595 -1132 -339
139.494 2 IMU_MAG_RAW -220 -546 139
139.498 2 IMU_GYRO_RAW 35 834 -115
139.501 2 IMU_ACCEL_RAW 1746 -1124 -379
139.544 2 IMU_MAG_RAW -220 -546 139
139.548 2 IMU_GYRO_RAW 37 1848 -167
139.551 2 IMU_ACCEL_RAW 1850 -1148 -232
139.595 2 IMU_MAG_RAW -220 -546 139
139.598 2 IMU_GYRO_RAW -45 2148 -207
139.601 2 IMU_ACCEL_RAW 1905 -1056 -292
139.644 2 IMU_MAG_RAW -220 -546 139
139.647 2 IMU_GYRO_RAW 68 1392 -290
139.650 2 IMU_ACCEL_RAW 1799 -966 -324
139.695 2 IMU_MAG_RAW -220 -546 139
139.698 2 IMU_GYRO_RAW 1 808 -341
139.701 2 IMU_ACCEL_RAW 1821 -1131 403
139.747 2 BARO_RAW 0. 0.
139.750 2 IMU_MAG_RAW -220 -546 139
139.753 2 IMU_GYRO_RAW 65 1155 -420
139.756 2 IMU_ACCEL_RAW 1992 -935 405
139.795 2 IMU_MAG_RAW -220 -546 139
139.798 2 IMU_GYRO_RAW 152 1624 -552
139.801 2 IMU_ACCEL_RAW 1582 -1103 288
139.846 2 DL_VALUE 17 0.45
139.849 2 IMU_MAG_RAW -220 -546 139
139.852 2 IMU_GYRO_RAW 152 2153 -512
139.854 2 DOWNLINK_STATUS 0 140 162075 9184 0 1183. 67. 76.68
139.855 2 IMU_ACCEL_RAW 1699 -980 179
139.895 2 IMU_MAG_RAW -220 -546 139
139.898 2 IMU_GYRO_RAW 265 2440 -486
139.901 2 IMU_ACCEL_RAW 1643 -1127 564
139.945 2 IMU_MAG_RAW -220 -546 139
139.948 2 IMU_GYRO_RAW 288 2953 -357
139.951 2 IMU_ACCEL_RAW 1605 -1109 979
139.995 2 IMU_MAG_RAW -220 -546 139
139.998 2 IMU_GYRO_RAW 62 3065 -72
140.001 2 IMU_ACCEL_RAW 848 -500 1853
140.045 2 IMU_MAG_RAW -220 -546 139
140.048 2 IMU_GYRO_RAW 421 3473 89
140.051 2 IMU_ACCEL_RAW 1249 -1135 1612
140.095 2 IMU_MAG_RAW -220 -546 139
140.098 2 IMU_GYRO_RAW -105 2934 230
140.101 2 IMU_ACCEL_RAW 983 -883 1615
140.145 2 IMU_MAG_RAW -220 -546 139
140.148 2 IMU_GYRO_RAW 255 2595 263
140.151 2 IMU_ACCEL_RAW 854 -1179 1968
140.195 2 IMU_MAG_RAW -220 -546 139
140.198 2 IMU_GYRO_RAW -345 2987 386
140.201 2 IMU_ACCEL_RAW 249 -802 1579
140.247 2 BARO_RAW 0. 0.
140.250 2 IMU_MAG_RAW -220 -546 139
140.253 2 IMU_GYRO_RAW -298 2711 516
140.257 2 IMU_ACCEL_RAW -80 -887 1467
140.295 2 IMU_MAG_RAW -220 -546 139
140.298 2 IMU_GYRO_RAW -806 2666 524
140.301 2 IMU_ACCEL_RAW -242 -934 1412
140.367 2 DL_VALUE 18 0.03
140.369 2 IMU_MAG_RAW -220 -546 139
140.373 2 IMU_GYRO_RAW -848 2808 400
140.376 2 IMU_ACCEL_RAW -675 -1199 1504
140.401 2 PONG 
140.419 2 IMU_MAG_RAW -220 -546 139
140.423 2 IMU_GYRO_RAW -1087 2813 285
140.426 2 IMU_ACCEL_RAW -983 -1159 1327
140.444 2 IMU_MAG_RAW -220 -546 139
140.447 2 IMU_GYRO_RAW -1068 2940 147
140.450 2 IMU_ACCEL_RAW -1214 -1211 1089
140.494 2 IMU_MAG_RAW -220 -546 139
140.497 2 IMU_GYRO_RAW -1152 2804 88
140.500 2 IMU_ACCEL_RAW -1325 -1129 793
140.551 2 ALIVE |215,59,16,148,212,187,92,254,242,168,16,68,167,171,91,170|
140.553 2 IMU_MAG_RAW -220 -546 139
140.556 2 IMU_GYRO_RAW -1119 2698 54
140.559 2 IMU_ACCEL_RAW -1329 -1209 505
140.594 2 IMU_MAG_RAW -220 -546 139
140.597 2 IMU_GYRO_RAW -1145 2496 31
140.600 2 IMU_ACCEL_RAW -1271 -1200 168
140.644 2 IMU_MAG_RAW -220 -546 139
140.647 2 IMU_GYRO_RAW -1074 2333 -128
140.650 2 IMU_ACCEL_RAW -1195 -1246 -7
140.694 2 IMU_MAG_RAW -220 -546 139
140.697 2 IMU_GYRO_RAW -989 1970 -304
140.701 2 IMU_ACCEL_RAW -1393 -1097 139
140.747 2 BARO_RAW 0. 0.
140.750 2 IMU_MAG_RAW -220 -546 139
140.753 2 IMU_GYRO_RAW -512 1040 -398
140.756 2 IMU_ACCEL_RAW -1210 -1032 -339
140.794 2 IMU_MAG_RAW -220 -546 139
140.798 2 IMU_GYRO_RAW -348 271 -527
140.801 2 IMU_ACCEL_RAW -1367 -1531 -231
140.846 2 DL_VALUE 19 0.15
140.849 2 IMU_MAG_RAW -220 -546 139
140.852 2 IMU_GYRO_RAW -195 774 -498
140.854 2 DOWNLINK_STATUS 0 141 163234 9250 0 1159. 66. 76.7
140.855 2 IMU_ACCEL_RAW -1633 -1234 -403
140.894 2 IMU_MAG_RAW -220 -546 139
140.897 2 IMU_GYRO_RAW -332 1044 -493
140.901 2 IMU_ACCEL_RAW -1326 -1489 -718
140.944 2 IMU_MAG_RAW -220 -546 139
140.948 2 IMU_GYRO_RAW -568 709 -518
140.951 2 IMU_ACCEL_RAW -1561 -1704 -713
140.994 2 IMU_MAG_RAW -220 -546 139
140.998 2 IMU_GYRO_RAW -931 724 -449
141.001 2 IMU_ACCEL_RAW -1564 -1557 -829
141.044 2 IMU_MAG_RAW -220 -546 139
141.047 2 IMU_GYRO_RAW -700 569 -442
141.051 2 IMU_ACCEL_RAW -1587 -1549 -934
141.069 2 FBW_STATUS 2 0 1 166 0
141.095 2 IMU_MAG_RAW -220 -546 139
141.098 2 IMU_GYRO_RAW -823 505 -413
141.101 2 IMU_ACCEL_RAW -1397 -1307 -750
141.145 2 IMU_MAG_RAW -220 -546 139
141.148 2 IMU_GYRO_RAW -634 1593 -267
141.151 2 IMU_ACCEL_RAW -946 -882 -867
141.195 2 IMU_MAG_RAW -220 -546 139
141.198 2 IMU_GYRO_RAW -802 2496 -385
141.201 2 IMU_ACCEL_RAW -962 -1578 -1162
141.247 2 BARO_RAW 0. 0.
141.250 2 IMU_MAG_RAW -220 -546 139
141.253 2 IMU_GYRO_RAW -657 2906 -149
141.256 2 IMU_ACCEL_RAW -766 -1622 -1481
141.295 2 IMU_MAG_RAW -220 -546 139
141.298 2 IMU_GYRO_RAW -869 2942 -346
141.301 2 IMU_ACCEL_RAW -356 -1396 -1726
141.346 2 DL_VALUE 20 0.01
141.349 2 IMU_MAG_RAW -220 -546 139
141.352 2 IMU_GYRO_RAW -582 2510 -403
141.355 2 IMU_ACCEL_RAW -136 -1412 -1887
141.395 2 IMU_MAG_RAW -220 -546 139
141.398 2 IMU_GYRO_RAW -403 1921 -605
141.401 2 IMU_ACCEL_RAW 239 -1233 -1735
141.445 2 IMU_MAG_RAW -220 -546 139
141.448 2 IMU_GYRO_RAW -115 1768 -730
141.451 2 IMU_ACCEL_RAW 306 -1436 -1727
141.495 2 IMU_MAG_RAW -220 -546 139
141.498 2 IMU_GYRO_RAW -13 2080 -812
141.501 2 IMU_ACCEL_RAW 597 -1276 -1389
141.545 2 IMU_MAG_RAW -220 -546 139
141.548 2 IMU_GYRO_RAW -22 2620 -818
141.551 2 IMU_ACCEL_RAW 598 -1332 -1609
141.595 2 IMU_MAG_RAW -220 -546 139
141.597 2 IMU_GYRO_RAW -210 2584 -716
141.601 2 IMU_ACCEL_RAW 852 -1216 -1443
141.644 2 IMU_MAG_RAW -220 -546 139
141.647 2 IMU_GYRO_RAW -103 2346 -694
141.650 2 IMU_ACCEL_RAW 867 -1218 -1432
141.694 2 IMU_MAG_RAW -220 -546 139
141.697 2 IMU_GYRO_RAW 11 1885 -502
141.700 2 IMU_ACCEL_RAW 1047 -1146 -1233
141.746 2 BARO_RAW 0. 0.
141.749 2 IMU_MAG_RAW -220 -546 139
141.753 2 IMU_GYRO_RAW 121 1863 -441
141.756 2 IMU_ACCEL_RAW 980 -1145 -1960
141.794 2 IMU_MAG_RAW -220 -546 139
141.797 2 IMU_GYRO_RAW 152 1547 -254
141.800 2 IMU_ACCEL_RAW 1425 -993 -1455
141.845 2 DL_VALUE 21 0.1
141.848 2 IMU_MAG_RAW -220 -546 139
141.852 2 IMU_GYRO_RAW 158 1649 -358
141.854 2 DOWNLINK_STATUS 0 142 164379 9315 0 1145. 65. 76.7
141.855 2 IMU_ACCEL_RAW 1686 -1158 -956
141.894 2 IMU_MAG_RAW -220 -546 139
141.897 2 IMU_GYRO_RAW 156 1912 -397
141.900 2 IMU_ACCEL_RAW 1683 -1016 -888
141.944 2 IMU_MAG_RAW -220 -546 139
141.947 2 IMU_GYRO_RAW 239 1755 -506
141.950 2 IMU_ACCEL_RAW 1602 -913 -791
141.994 2 IMU_MAG_RAW -220 -546 139
141.997 2 IMU_GYRO_RAW 277 1474 -453
142.000 2 IMU_ACCEL_RAW 1573 -885 -681
142.044 2 IMU_MAG_RAW -220 -546 139
142.047 2 IMU_GYRO_RAW 385 1711 -471
142.050 2 IMU_ACCEL_RAW 1973 -1008 37
142.094 2 IMU_MAG_RAW -220 -546 139
142.097 2 IMU_GYRO_RAW 363 1966 -351
142.101 2 IMU_ACCEL_RAW 1863 -990 91
142.144 2 IMU_MAG_RAW -220 -546 139
142.147 2 IMU_GYRO_RAW 449 1805 -268
142.150 2 IMU_ACCEL_RAW 1799 -955 128
142.194 2 IMU_MAG_RAW -220 -546 139
142.197 2 IMU_GYRO_RAW 447 1727 -221
142.201 2 IMU_ACCEL_RAW 2000 -899 337
142.247 2 BARO_RAW 0. 0.
142.250 2 IMU_MAG_RAW -220 -546 139
142.253 2 IMU_GYRO_RAW 505 1963 -198
142.256 2 IMU_ACCEL_RAW 1913 -910 416
142.294 2 IMU_MAG_RAW -220 -546 139
142.298 2 IMU_GYRO_RAW 428 2439 -167
142.301 2 IMU_ACCEL_RAW 1977 -780 796
142.346 2 DL_VALUE 22 0.
142.349 2 IMU_MAG_RAW -220 -546 139
142.352 2 IMU_GYRO_RAW 404 3100 -178
142.355 2 IMU_ACCEL_RAW 1543 -661 1079
142.394 2 IMU_MAG_RAW -220 -546 139
142.397 2 IMU_GYRO_RAW 152 3343 47
142.401 2 IMU_ACCEL_RAW 1594 -458 1461
142.444 2 IMU_MAG_RAW -220 -546 139
142.448 2 IMU_GYRO_RAW 147 3380 69
142.451 2 IMU_ACCEL_RAW 1287 -785 1875
142.479 2 WIND_INFO 2 42 0. 0. 0.
142.495 2 IMU_MAG_RAW -220 -546 139
142.498 2 IMU_GYRO_RAW -196 3646 161
142.501 2 IMU_ACCEL_RAW 1147 -894 1618
142.545 2 IMU_MAG_RAW -220 -546 139
142.548 2 IMU_GYRO_RAW -190 3296 73
142.551 2 IMU_ACCEL_RAW 625 -1042 2027
142.595 2 IMU_MAG_RAW -220 -546 139
142.598 2 IMU_GYRO_RAW -410 3299 70
142.601 2 IMU_ACCEL_RAW 119 -788 1522
142.650 2 ALIVE |215,59,16,148,212,187,92,254,242,168,16,68,167,171,91,170|
142.654 2 IMU_MAG_RAW -220 -546 139
142.657 2 IMU_GYRO_RAW -467 2575 154
142.660 2 IMU_ACCEL_RAW -332 -877 1399
142.695 2 IMU_MAG_RAW -220 -546 139
142.698 2 IMU_GYRO_RAW -694 1895 222
142.701 2 IMU_ACCEL_RAW -482 -838 1141
142.747 2 BARO_RAW 0. 0.
142.750 2 IMU_MAG_RAW -220 -546 139
142.753 2 IMU_GYRO_RAW -748 1506 224
142.756 2 IMU_ACCEL_RAW -651 -991 1527
142.795 2 IMU_MAG_RAW -220 -546 139
142.798 2 IMU_GYRO_RAW -933 1789 219
142.801 2 IMU_ACCEL_RAW -757 -1046 1372
142.846 2 DL_VALUE 23 0.05
142.849 2 IMU_MAG_RAW -220 -546 139
142.852 2 IMU_GYRO_RAW -976 2177 84
142.855 2 IMU_ACCEL_RAW -959 -1142 1254
142.855 2 DOWNLINK_STATUS 0 143 165550 9381 0 1171. 66. 76.7
142.895 2 IMU_MAG_RAW -220 -546 139
142.898 2 IMU_GYRO_RAW -1027 2182 9
142.901 2 IMU_ACCEL_RAW -1051 -1141 1086
142.945 2 IMU_MAG_RAW -220 -546 139
142.948 2 IMU_GYRO_RAW -988 1965 -53
142.951 2 IMU_ACCEL_RAW -1170 -1225 990
142.995 2 IMU_MAG_RAW -220 -546 139
142.997 2 IMU_GYRO_RAW -866 1569 -76
143.000 2 IMU_ACCEL_RAW -1323 -1345 689
143.044 2 IMU_MAG_RAW -220 -546 139
143.047 2 IMU_GYRO_RAW -852 1447 -68
143.050 2 IMU_ACCEL_RAW -1407 -1407 776
143.068 2 FBW_STATUS 2 0 1 166 0
143.094 2 IMU_MAG_RAW -220 -546 139
143.097 2 IMU_GYRO_RAW -847 1371 -31
143.100 2 IMU_ACCEL_RAW -1406 -1365 483
143.144 2 IMU_MAG_RAW -220 -546 139
143.147 2 IMU_GYRO_RAW -862 1403 -66
143.150 2 IMU_ACCEL_RAW -1465 -1453 338
143.194 2 IMU_MAG_RAW -220 -546 139
143.197 2 IMU_GYRO_RAW -638 1108 -46
143.200 2 IMU_ACCEL_RAW -1542 -1354 727
143.246 2 BARO_RAW 0. 0.
143.250 2 IMU_MAG_RAW -220 -546 139
143.253 2 IMU_GYRO_RAW -449 811 -67
143.256 2 IMU_ACCEL_RAW -1534 -1389 448
143.294 2 IMU_MAG_RAW -220 -546 139
143.297 2 IMU_GYRO_RAW -233 1023 -123
143.300 2 IMU_ACCEL_RAW -1716 -1809 -120
143.345 2 DL_VALUE 24 0.
143.348 2 IMU_MAG_RAW -220 -546 139
143.352 2 IMU_GYRO_RAW -188 786 11
143.355 2 IMU_ACCEL_RAW -1491 -1298 15
143.394 2 IMU_MAG_RAW -220 -546 139
143.397 2 IMU_GYRO_RAW -284 869 44
143.400 2 IMU_ACCEL_RAW -1198 -1437 -172
143.444 2 IMU_MAG_RAW -220 -546 139
143.447 2 IMU_GYRO_RAW -483 916 22
143.450 2 IMU_ACCEL_RAW -1496 -1421 -558
143.494 2 IMU_MAG_RAW -220 -546 139
143.497 2 IMU_GYRO_RAW -704 459 109
143.500 2 IMU_ACCEL_RAW -1451 -1433 -392
143.544 2 IMU_MAG_RAW -220 -546 139
143.547 2 IMU_GYRO_RAW -769 533 -7
143.550 2 IMU_ACCEL_RAW -1285 -1357 -340
143.594 2 IMU_MAG_RAW -220 -546 139
143.597 2 IMU_GYRO_RAW -750 846 -53
143.600 2 IMU_ACCEL_RAW -1190 -1213 -376
143.644 2 IMU_MAG_RAW -220 -546 139
143.647 2 IMU_GYRO_RAW -764 1353 -192
143.650 2 IMU_ACCEL_RAW -1133 -1246 -327
143.694 2 IMU_MAG_RAW -220 -546 139
143.698 2 IMU_GYRO_RAW -740 1846 -314
143.701 2 IMU_ACCEL_RAW -979 -1168 -333
143.747 2 BARO_RAW 0. 0.
143.750 2 IMU_MAG_RAW -220 -546 139
143.753 2 IMU_GYRO_RAW -694 2692 -474
143.756 2 IMU_ACCEL_RAW -868 -1315 -668
143.794 2 IMU_MAG_RAW -220 -546 139
143.798 2 IMU_GYRO_RAW -564 3315 -618
143.801 2 IMU_ACCEL_RAW -642 -1198 -992
143.846 2 DL_VALUE 25 1.000074
143.849 2 IMU_MAG_RAW -220 -546 139
143.852 2 IMU_GYRO_RAW -474 3766 -776
143.855 2 IMU_ACCEL_RAW -438 -1362 -1436
143.855 2 DOWNLINK_STATUS 0 144 166695 9446 0 1145. 65. 76.7
143.870 2 ACTUATORS |1000,1500,1000,2000,2000,1500|
143.894 2 IMU_MAG_RAW -220 -546 139
143.897 2 IMU_GYRO_RAW -231 3689 -796
143.900 2 IMU_ACCEL_RAW -155 -1233 -1556
143.945 2 IMU_MAG_RAW -220 -546 139
143.948 2 IMU_GYRO_RAW 58 3218 -813
143.951 2 IMU_ACCEL_RAW 33 -1274 -1658
143.971 2 COMMANDS |0,-9600,9600,0,0,0|
143.995 2 IMU_MAG_RAW -220 -546 139
143.998 2 IMU_GYRO_RAW 290 2443 -739
144.001 2 IMU_ACCEL_RAW 320 -1545 -1748
144.045 2 IMU_MAG_RAW -220 -546 139
144.048 2 IMU_GYRO_RAW 547 1694 -639
144.051 2 IMU_ACCEL_RAW 696 -1554 -1641
144.095 2 IMU_MAG_RAW -220 -546 139
144.098 2 IMU_GYRO_RAW 476 1316 -530
144.101 2 IMU_ACCEL_RAW 894 -1690 -1525
144.145 2 IMU_MAG_RAW -220 -546 139
144.148 2 IMU_GYRO_RAW 398 1928 -479
144.151 2 IMU_ACCEL_RAW 1216 -1578 -1341
144.195 2 IMU_MAG_RAW -220 -546 139
144.198 2 IMU_GYRO_RAW 318 2925 -490
144.201 2 IMU_ACCEL_RAW 1486 -1559 -1282
144.247 2 BARO_RAW 0. 0.
144.250 2 IMU_MAG_RAW -220 -546 139
144.253 2 IMU_GYRO_RAW 99 3469 -446
144.256 2 IMU_ACCEL_RAW 1621 -1558 -1002
144.295 2 IMU_MAG_RAW -220 -546 139
144.298 2 IMU_GYRO_RAW 115 3545 -332
144.301 2 IMU_ACCEL_RAW 1709 -1474 -1031
144.346 2 DL_VALUE 26 0.298451
144.349 2 IMU_MAG_RAW -220 -546 139
144.351 2 IMU_GYRO_RAW 105 3017 -299
144.355 2 IMU_ACCEL_RAW 1600 -1495 -845
144.394 2 IMU_MAG_RAW -220 -546 139
144.397 2 IMU_GYRO_RAW 277 2044 -194
144.400 2 IMU_ACCEL_RAW 1394 -1182 -1010
144.445 2 IMU_MAG_RAW -220 -546 139
144.447 2 IMU_GYRO_RAW 203 655 -184
144.450 2 IMU_ACCEL_RAW 1463 -1086 -817
144.494 2 IMU_MAG_RAW -220 -546 139
144.497 2 IMU_GYRO_RAW 248 1015 -304
144.500 2 IMU_ACCEL_RAW 1780 -1085 -339
144.544 2 IMU_MAG_RAW -220 -546 139
144.547 2 IMU_GYRO_RAW 184 1809 -416
144.550 2 IMU_ACCEL_RAW 1867 -1231 160
144.594 2 IMU_MAG_RAW -220 -546 139
144.597 2 IMU_GYRO_RAW 195 1823 -521
144.600 2 IMU_ACCEL_RAW 1844 -1310 109
144.644 2 IMU_MAG_RAW -220 -546 139
144.647 2 IMU_GYRO_RAW 283 1514 -574
144.650 2 IMU_ACCEL_RAW 1791 -1243 681
144.694 2 IMU_MAG_RAW -220 -546 139
144.697 2 IMU_GYRO_RAW 391 1573 -623
144.700 2 IMU_ACCEL_RAW 1642 -1073 829
144.753 2 ALIVE |215,59,16,148,212,187,92,254,242,168,16,68,167,171,91,170|
144.755 2 BARO_RAW 0. 0.
144.758 2 IMU_MAG_RAW -220 -546 139
144.762 2 IMU_GYRO_RAW 514 1535 -679
144.765 2 IMU_ACCEL_RAW 1514 -999 776
144.794 2 IMU_MAG_RAW -220 -546 139
144.797 2 IMU_GYRO_RAW 645 1541 -659
144.800 2 IMU_ACCEL_RAW 1535 -929 573
144.845 2 DL_VALUE 27 1.
144.848 2 IMU_MAG_RAW -220 -546 139
144.851 2 IMU_GYRO_RAW 719 1710 -564
144.855 2 IMU_ACCEL_RAW 1657 -990 736
144.855 2 DOWNLINK_STATUS 0 145 167886 9513 0 1191. 67. 76.7
144.894 2 IMU_MAG_RAW -220 -546 139
144.897 2 IMU_GYRO_RAW 784 2517 -545
144.900 2 IMU_ACCEL_RAW 1640 -840 1182
